,so,pr,po,sn,eo,pn,en,sr,er
iTunes,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
idea,0.8109302162163288,1.6218604324326575,1.6218604324326575,0.0,0.0,0.8109302162163288,0.0,0.0,0.0
identify,0.4054651081081644,0.4054651081081644,0.4054651081081644,5.271046405406137,0.0,0.4054651081081644,0.0,1.2163953243244932,0.0
ideology,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
idiot,2.1972245773362196,1.0986122886681098,3.295836866004329,0.0,0.0,0.0,0.0,0.0,0.0
ie,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
ifr,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ignorance,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
ignorant,1.5040773967762742,0.0,4.512232190328822,0.0,0.0,0.0,0.0,0.0,0.0
ignore,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0
ik,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ill,6.591673732008658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
illegal,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
illegally,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
illegaly,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
illgeal,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
illness,1.6218604324326575,0.0,0.0,1.6218604324326575,0.0,0.8109302162163288,0.0,0.8109302162163288,0.0
imaginary,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
imagine,0.0,0.0,6.591673732008658,0.0,0.0,0.0,0.0,0.0,0.0
immediately,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
immigrant,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imminent,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
immune,5.493061443340549,2.1972245773362196,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0
immunity,0.4054651081081644,0.8109302162163288,0.8109302162163288,1.2163953243244932,0.0,0.4054651081081644,0.0,0.4054651081081644,0.0
immunization,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
impact,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,2.1972245773362196,0.0,0.0,0.0
imperial,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
implantable,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
implement,0.0,3.0081547935525483,0.0,0.0,0.0,1.5040773967762742,0.0,0.0,0.0
implore,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
imply,0.0,4.394449154672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0
importance,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
impose,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
impossible,0.0,0.0,4.512232190328822,1.5040773967762742,0.0,0.0,0.0,0.0,0.0
improve,1.0986122886681098,0.0,0.0,5.493061443340549,0.0,0.0,0.0,2.1972245773362196,0.0
impute,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imsoupset,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
in't,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
inc,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
incarnate,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
incident,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
include,0.2355660713127669,0.2355660713127669,0.11778303565638346,0.2355660713127669,0.11778303565638346,0.2355660713127669,0.0,0.11778303565638346,0.11778303565638346
income,0.0,1.5040773967762742,0.0,1.5040773967762742,0.0,0.0,0.0,0.0,0.0
incoming,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
incompetent,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inconclusive,0.0,0.0,1.5040773967762742,0.0,0.0,1.5040773967762742,0.0,0.0,0.0
inconsistent,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
inconvenience,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
increase,1.1755733298042381,0.0,0.5877866649021191,1.1755733298042381,0.5877866649021191,0.5877866649021191,0.0,0.0,0.0
indefinite,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
indefinitely,0.0,0.0,1.5040773967762742,0.0,0.0,1.5040773967762742,0.0,0.0,0.0
indicate,0.0,0.0,1.0986122886681098,1.0986122886681098,0.0,1.0986122886681098,0.0,0.0,0.0
individual,0.4054651081081644,0.8109302162163288,1.6218604324326575,2.4327906486489863,0.0,0.4054651081081644,0.0,1.6218604324326575,0.0
indoor,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
induce,0.0,0.0,1.5040773967762742,0.0,0.0,1.5040773967762742,0.0,0.0,0.0
industry,0.0,0.0,1.5040773967762742,0.0,0.0,0.0,1.5040773967762742,0.0,0.0
inequality,0.0,0.0,1.0986122886681098,0.0,2.1972245773362196,1.0986122886681098,0.0,0.0,0.0
inequity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
inevitability,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
infect,1.0986122886681098,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0
infected,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
infection,2.1972245773362196,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,2.1972245773362196,0.0
infectious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
inflation,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
influence,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0
influenza,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
info,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inforgraphic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
inform,0.0,0.0,6.591673732008658,0.0,0.0,0.0,0.0,0.0,0.0
information,0.0,1.0986122886681098,1.0986122886681098,0.0,1.0986122886681098,0.0,0.0,0.0,0.0
infringe,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
infringement,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
initial,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
initially,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
initiative,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
inject,0.0,2.1972245773362196,0.0,0.0,1.0986122886681098,0.0,0.0,2.1972245773362196,0.0
injection,4.512232190328822,0.0,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0
injunction,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
injure,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
injury,3.0081547935525483,0.0,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0
innovative,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
ins,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
insane,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
insanity,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
inside,0.0,0.0,1.5040773967762742,0.0,0.0,0.0,0.0,3.0081547935525483,0.0
instead,1.0986122886681098,0.0,2.1972245773362196,0.0,0.0,1.0986122886681098,0.0,0.0,0.0
institute,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
institutional,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
insult,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
insurrectionist,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
intensive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
intention,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
interact,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
interaction,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
interchangeable,0.0,0.0,0.0,0.0,0.0,1.5040773967762742,0.0,1.5040773967762742,0.0
international,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
internationalnew,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
internet,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
interpretability,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
intervention,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
interview,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,0.0,0.0
invent,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
investigate,0.0,0.0,0.0,1.5040773967762742,0.0,0.0,0.0,1.5040773967762742,0.0
investigation,0.0,1.5040773967762742,0.0,0.0,0.0,1.5040773967762742,0.0,0.0,0.0
investor,0.0,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0,1.5040773967762742
invitation,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
irrelevant,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
irrespective,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
irresponsible,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
island,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0
isolate,0.0,0.8109302162163288,2.4327906486489863,0.8109302162163288,0.0,0.8109302162163288,0.0,0.0,0.0
isolated,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
isolation,0.0,0.0,0.0,6.591673732008658,0.0,0.0,0.0,0.0,0.0
israeli,1.0986122886681098,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,1.0986122886681098,0.0
issue,2.1972245773362196,0.0,1.0986122886681098,0.0,0.0,1.0986122886681098,0.0,0.0,0.0
jab,3.5184019959326864,1.507886569685437,4.774974137337217,0.7539432848427186,0.0,1.7592009979663432,0.7539432848427186,2.5131442828090615,0.0
jab-,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
jabbed,0.0,0.0,0.0,1.5040773967762742,0.0,0.0,0.0,1.5040773967762742,0.0
jacket,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jail,0.0,1.0986122886681098,0.0,0.0,0.0,1.0986122886681098,2.1972245773362196,0.0,0.0
jailer,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0
japanese,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jeez,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
jenpsakiholdarealnewsbriefing,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jet,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jib,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
jihad,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jklive,0.0,0.0,0.0,0.0,1.5040773967762742,1.5040773967762742,0.0,0.0,0.0
job,0.0,0.25131442828090617,0.7539432848427186,0.0,0.5026288565618123,0.25131442828090617,0.7539432848427186,0.25131442828090617,0.25131442828090617
join,0.0,1.5040773967762742,0.0,0.0,0.0,1.5040773967762742,0.0,0.0,0.0
joke,0.0,0.0,1.5040773967762742,0.0,0.0,0.0,0.0,3.0081547935525483,0.0
judge,0.0,3.295836866004329,0.0,0.0,0.0,3.295836866004329,1.0986122886681098,0.0,0.0
jump,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
justice,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
justification,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
justify,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
kara,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaychomiw,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
key,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0,1.5040773967762742,0.0
kick,3.0081547935525483,0.0,0.0,0.0,0.0,0.0,0.0,1.5040773967762742,0.0
kid,2.4327906486489863,0.0,4.865581297297973,0.8109302162163288,0.0,0.8109302162163288,0.0,0.0,0.0
kidnap,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
kill,0.8109302162163288,1.6218604324326575,3.243720864865315,0.0,0.0,0.0,0.0,0.8109302162163288,0.0
killer,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
killing,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
knock,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
knowdon’t,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
knowledgeable,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
komen,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
komonew,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kvoenew,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
kyrie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
lab,0.0,0.0,1.5040773967762742,0.0,0.0,1.5040773967762742,0.0,0.0,0.0
lack,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
lamda,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
land,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
landmark,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
language,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lastmileair,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
late,0.0,0.8109302162163288,1.6218604324326575,0.0,0.0,2.4327906486489863,0.8109302162163288,0.0,0.0
lately,1.5040773967762742,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laugh,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
law,0.0,3.0081547935525483,4.512232190328822,0.0,0.0,0.0,0.0,0.0,0.0
lawmaker,0.0,2.1972245773362196,1.0986122886681098,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
lawsuit,0.0,0.0,1.5040773967762742,0.0,0.0,0.0,1.5040773967762742,0.0,0.0
ldnont,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
lea,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
lead,2.1972245773362196,0.0,0.0,0.0,1.0986122886681098,4.394449154672439,0.0,0.0,0.0
leader,0.0,0.0,1.0986122886681098,3.295836866004329,0.0,2.1972245773362196,0.0,0.0,0.0
lean,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
learn,1.6218604324326575,0.0,1.6218604324326575,0.8109302162163288,0.0,0.8109302162163288,0.0,0.0,0.0
leave,1.0986122886681098,2.1972245773362196,4.394449154672439,0.0,0.0,0.0,0.0,0.0,0.0
left,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legal,0.0,3.0081547935525483,0.0,0.0,0.0,1.5040773967762742,0.0,0.0,0.0
legally,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
legislation,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
legislative,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legit,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
length,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
lengthy,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
letter,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
level,0.5877866649021191,0.0,1.7633599947063572,1.1755733298042381,0.0,0.5877866649021191,0.0,0.0,0.5877866649021191
lhacker,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
li,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
liberty,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
libtard,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
license,0.0,0.0,1.5040773967762742,0.0,0.0,3.0081547935525483,0.0,0.0,0.0
lid,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lie,0.0,3.5267199894127144,0.5877866649021191,0.5877866649021191,0.0,0.5877866649021191,0.0,1.7633599947063572,0.0
life,2.4327906486489863,0.0,7.298371945946959,0.8109302162163288,0.0,0.0,0.0,0.8109302162163288,0.0
lift,0.0,1.5040773967762742,0.0,0.0,0.0,1.5040773967762742,0.0,0.0,0.0
light,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
lighten,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
limit,0.0,1.0986122886681098,0.0,0.0,0.0,1.0986122886681098,0.0,2.1972245773362196,0.0
line,0.0,0.0,3.0081547935525483,0.0,1.5040773967762742,0.0,0.0,0.0,0.0
liner,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
lingo,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
liquor,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
list,0.0,1.5040773967762742,0.0,0.0,1.5040773967762742,0.0,0.0,0.0,0.0
listen,0.0,2.4327906486489863,2.4327906486489863,0.8109302162163288,0.0,0.0,0.0,1.6218604324326575,0.0
literally,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.394449154672439,0.0
little,0.0,2.1972245773362196,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,0.0,0.0
live,1.2163953243244932,0.8109302162163288,1.6218604324326575,0.4054651081081644,0.0,0.8109302162163288,0.0,0.4054651081081644,0.0
lmao,4.394449154672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lmfao,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
load,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
loan,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lobby,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
local,0.0,3.0081547935525483,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0
location,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
lock,0.0,1.6218604324326575,0.8109302162163288,1.6218604324326575,0.0,0.8109302162163288,0.0,0.0,0.0
lockdown,0.0,0.8109302162163288,1.6218604324326575,0.0,0.0,0.8109302162163288,0.0,0.8109302162163288,0.0
logic,0.0,0.0,1.5040773967762742,1.5040773967762742,0.0,0.0,0.0,0.0,0.0
lol,2.4327906486489863,0.0,2.4327906486489863,0.0,0.0,0.0,0.0,0.8109302162163288,0.8109302162163288
lollllll,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
look,0.8109302162163288,1.6218604324326575,0.8109302162163288,0.4054651081081644,0.0,0.8109302162163288,0.0,1.6218604324326575,0.0
loom,0.0,0.0,0.0,1.5040773967762742,0.0,1.5040773967762742,0.0,0.0,0.0
loooove,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
loose,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lose,1.0986122886681098,0.0,3.295836866004329,0.0,0.0,0.0,4.394449154672439,0.0,0.0
loss,0.0,3.0081547935525483,0.0,0.0,0.0,0.0,4.512232190328822,0.0,0.0
lot,0.8109302162163288,0.8109302162163288,0.8109302162163288,0.0,0.0,1.6218604324326575,0.0,0.0,0.0
loud,1.0986122886681098,0.0,1.0986122886681098,0.0,0.0,1.0986122886681098,0.0,0.0,0.0
love,0.0,0.0,3.0081547935525483,0.0,0.0,3.0081547935525483,0.0,0.0,0.0
low,1.0986122886681098,3.295836866004329,0.0,3.295836866004329,0.0,0.0,0.0,0.0,0.0
lower,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lymph,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
macg,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
macgpodcastandchill,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mad,1.5040773967762742,0.0,3.0081547935525483,0.0,0.0,0.0,0.0,0.0,0.0
madness,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
main,0.0,0.0,0.0,0.0,0.0,1.5040773967762742,0.0,1.5040773967762742,0.0
mainstream,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
major,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,0.0,1.0986122886681098,0.0,0.0
majority,0.8109302162163288,0.0,2.4327906486489863,0.8109302162163288,0.0,0.0,0.0,0.8109302162163288,0.0
maker,0.0,0.0,0.0,0.0,0.0,0.0,1.5040773967762742,3.0081547935525483,0.0
malaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
malignancy,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
manage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
management,0.0,0.0,0.0,1.5040773967762742,0.0,0.0,1.5040773967762742,0.0,0.0
mandate,0.5026288565618123,6.282860707022654,3.2670875676517803,0.0,0.25131442828090617,9.549948274674435,0.7539432848427186,0.5026288565618123,0.0
mandatory,0.0,4.865581297297973,4.054651081081644,0.8109302162163288,0.0,5.676511513514301,0.0,0.0,0.0
mandatorycovidjabs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
manipulate,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
manipulative,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mantra,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
manufacture,1.0986122886681098,0.0,0.0,0.0,1.0986122886681098,2.1972245773362196,0.0,0.0,0.0
manufacturing,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
mark,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0
market,0.0,0.0,2.1972245773362196,0.0,1.0986122886681098,0.0,4.394449154672439,0.0,0.0
marylander,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
mask,1.6218604324326575,4.054651081081644,5.271046405406137,0.8109302162163288,0.0,0.8109302162163288,0.0,2.8382557567571505,0.0
masking,0.0,1.5040773967762742,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0
maskless,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
mass,0.0,0.0,1.6218604324326575,0.8109302162163288,0.0,0.8109302162163288,0.0,0.8109302162163288,0.0
match,3.0081547935525483,0.0,0.0,0.0,0.0,0.0,0.0,1.5040773967762742,0.0
material,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maternal,0.0,0.0,0.0,1.5040773967762742,0.0,1.5040773967762742,0.0,0.0,0.0
math,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
matter,1.0986122886681098,1.0986122886681098,4.394449154672439,0.0,0.0,0.0,0.0,0.0,0.0
max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
maximize,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maximum,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
maybe,1.5040773967762742,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mean,1.7633599947063572,3.5267199894127144,0.5877866649021191,0.0,0.0,0.5877866649021191,0.5877866649021191,0.0,0.0
measle,4.394449154672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
measure,0.0,0.8109302162163288,0.0,0.8109302162163288,0.0,1.6218604324326575,0.0,0.8109302162163288,0.0
mec,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
medical,2.9389333245105953,1.1755733298042381,1.7633599947063572,0.0,0.0,0.0,1.1755733298042381,1.1755733298042381,0.0
medically,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
medicine,0.0,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,1.5040773967762742,0.0
medium,0.8109302162163288,0.0,0.8109302162163288,0.8109302162163288,0.0,0.0,0.0,0.8109302162163288,0.0
meet,0.0,0.0,0.0,0.0,0.0,1.5040773967762742,1.5040773967762742,0.0,0.0
meme,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
memo,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0
mental,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
mention,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
merchandiser,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
mess,0.0,0.0,4.394449154672439,0.0,0.0,0.0,0.0,0.0,0.0
message,0.0,0.8109302162163288,0.8109302162163288,0.0,0.0,1.6218604324326575,0.0,0.8109302162163288,0.0
messaging,0.0,0.0,1.5040773967762742,0.0,0.0,1.5040773967762742,0.0,0.0,0.0
method,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
mfs,1.5040773967762742,0.0,3.0081547935525483,0.0,0.0,0.0,0.0,0.0,0.0
migrat,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
mild,3.5267199894127144,0.5877866649021191,2.9389333245105953,7.641226643727547,0.0,0.0,0.0,3.5267199894127144,0.0
